FID,ID_RECORREGUT,CODI_PARADA,NOM_PARADA,DESC_PARADA,CODI_INTERC,NOM_INTERC,ADRECA,NOM_POBLACIO,NOM_DISTRICTE,NOM_VIA,ORDRE,DISTANCIA_PAR_ANTERIOR,ES_ORIGEN,ES_DESTI,ES_MAXINODE,ID_LINIA,CODI_LINIA,NOM_LINIA,DESC_LINIA,CODI_TRAJECTE,TIPUS_PAQUET,CODI_PAQUET,ORIGEN_TRAJECTE,DESTI_TRAJECTE,DESC_PAQUET,ID_OPERADOR,NOM_OPERADOR,CODI_FAMILIA,NOM_FAMILIA,ORDRE_FAMILIA,ORDRE_LINIA,ID_TIPUS_SERVEI,ID_TIPUS_RECORREGUT,ID_TIPUS_SUB_SERVEI,NOM_TIPUS_SUB_SERVEI,ID_SENTIT,SENTIT,DESC_SENTIT,ID_TIPUS_DIA,CALENDARI_EMULAT,DATA,COLOR_REC,GEOMETRY,PUNTS_PARADA
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-287c,3182103,1144,Pg de Gràcia - Rosselló,Pg. Gràcia/Rosselló,0,,"Pg.de Gràcia, 103",Barcelona,Eixample,Passeig de Gràcia,18,517.90165,0,0,1,2840,24,24,Pl. Catalunya / El Carmel,0241,1,24-24,El Carmel,Pl. Catalunya,Pl. Catalunya / El Carmel,2,TB,1,Convencionals,14,24,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1601159505782004 41.395893383635425),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-287b,3182103,1497,Pg de Gràcia - València,Pg. Gràcia/València,0,,"Pg.de Gràcia, 67",Barcelona,Eixample,Passeig de Gràcia,19,386.58625,0,0,0,2840,24,24,Pl. Catalunya / El Carmel,0241,1,24-24,El Carmel,Pl. Catalunya,Pl. Catalunya / El Carmel,2,TB,1,Convencionals,14,24,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1632716394443854 41.39334789535104),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-287a,3182103,182,Pg de Gràcia - Consell de Cent,Pg. Gràcia/Consell de Cent,0,,"Pg. Gràcia, 39",Barcelona,Eixample,Passeig de Gràcia,20,263.78901,0,0,0,2840,24,24,Pl. Catalunya / El Carmel,0241,1,24-24,El Carmel,Pl. Catalunya,Pl. Catalunya / El Carmel,2,TB,1,Convencionals,14,24,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.165430072256951 41.39161482811348),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2879,3182103,577,Metro Pg de Gràcia,Pg. Gràcia/Gran Via C.Catalanes,0,,"Pg. Gràcia, 17",Barcelona,Eixample,Passeig de Gràcia,21,256.96381,0,0,0,2840,24,24,Pl. Catalunya / El Carmel,0241,1,24-24,El Carmel,Pl. Catalunya,Pl. Catalunya / El Carmel,2,TB,1,Convencionals,14,24,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.16752004633263 41.38991872564971),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2878,3182103,1208,Pl Catalunya - Rambla Catalunya,Pl. Catalunya/Rbla. Catalunya,0,,"Pl. Catalunya, 9",Barcelona,Eixample,Plaça de Catalunya,22,400.54834,0,1,1,2840,24,24,Pl. Catalunya / El Carmel,0241,1,24-24,El Carmel,Pl. Catalunya,Pl. Catalunya / El Carmel,2,TB,1,Convencionals,14,24,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1688313847287133 41.3875747173585),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2877,3095252,3167,Pl dels Països Catalans - St Antoni,Països Catalans/Sant Antoni,0,,"Països Catalans,7 ",Barcelona,Sants-Montjuïc,Plaça dels Països Catalans,1,0,1,0,1,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1414363986668614 41.37946787775731),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2876,3095252,777,Av Roma - Tarragona,Av. Roma/Llançà,11,Estació de Sants,"Av. Roma, 6-10",Barcelona,Eixample,Avinguda de Roma,2,243.39431,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1436143326882826 41.38047215602627),2
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2875,3095252,217,Josep Tarradellas - Rosselló,Josep Tarradellas/Còrsega,0,,"Josep Tarradellas, 20-30",Barcelona,Eixample,Avinguda de Josep Tarradellas,3,357.23429,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1427012629548194 41.382888214720005),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2874,3095252,1253,Josep Tarradellas - París,Josep Tarradellas/Rocafort,0,,"Josep Tarradellas, 66-72",Barcelona,Eixample,Avinguda de Josep Tarradellas,4,391.94343,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1429760160684315 41.38641012785513),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2873,3095252,1554,Josep Tarradellas - Viladomat,Josep Tarradellas/Viladomat,0,,"Josep Tarradellas, 104",Barcelona,Eixample,Avinguda de Josep Tarradellas,5,313.44768,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1435604881321733 41.38919523991065),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2872,3095252,136,Josep Tarradellas - Av de Sarrià,Josep Tarradellas/Borrell,0,,"Josep Tarradellas, 126-128",Barcelona,Eixample,Avinguda de Josep Tarradellas,6,200.24163,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1440526199555814 41.390958182961526),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2871,3095252,1546,Buenos Aires - Comte d'Urgell,Buenos Aires/Villarroel,46,Francesc Macià,"Buenos Aires, 34-36",Barcelona,Eixample,Carrer de Buenos Aires,7,299.52707,0,0,1,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.146620756299339 41.392023871349444),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2870,3095252,932,Trav de Gràcia - Muntaner,Trav. de Gràcia/Ptge. Marimon,71,Travessera de Gràcia,"Trav. de Gràcia, 36",Barcelona,Sarrià-St. Gervasi,Travessera de Gràcia,8,533.64598,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1485039996210022 41.395343026894025),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-286f,3095252,1525,Trav de Gràcia - Balmes,Trav. de Gràcia/Via Augusta,0,,"Trav. de Gràcia, 86",Barcelona,Sarrià-St. Gervasi,Travessera de Gràcia,9,422.85272,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1523654664114527 41.397810432917474),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-286e,3095252,1262,Pl Gal·la Placídia,Via Augusta/Gal·la Placídia,58,Gal·la Placídia,Via Augusta / Pl. Gal·la Placídia,Barcelona,Gràcia,Via Augusta,10,250.74083,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1522924204075515 41.399564108384126),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-286d,3095252,120,Av Riera de Cassoles - Rambla de Prat,Riera de Cassoles/Bretón de los Herre,0,,"Av. Riera de Cassoles, 2 bis",Barcelona,Gràcia,Avinguda de la Riera de Cassoles,11,246.14452,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.151229551911657 41.40152554010779),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-286c,3095252,1123,Av Riera de Cassoles - Carolines,Riera de Cassoles/Carolines,0,,"Av. Riera de Cassoles, 34",Barcelona,Gràcia,Avinguda de la Riera de Cassoles,12,263.48955,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1500811147358188 41.40363791933784),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-286b,3095252,1118,Av Riera de Cassoles - Pl Lesseps,Riera de Cassoles/Gran de Gràcia,13,Lesseps,"Av. Riera de Cassoles, 66-68",Barcelona,Gràcia,Avinguda de la Riera de Cassoles,13,247.63705,0,0,1,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.150125985286018 41.40574352845487),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-286a,3095252,119,Av de Vallcarca - Pl Lesseps,Av. Vallcarca/Baixada de la Glòria,0,,"Av Vallcarca, 20-22",Barcelona,Gràcia,Avinguda de Vallcarca,14,368.36387,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.148950590702681 41.408598137731104),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2869,3095252,350,Av de Vallcarca - Baixada de la Glòria,Av. Vallcarca/Medes,0,,"Av Vallcarca, 66",Barcelona,Gràcia,Avinguda de Vallcarca,15,256.13638,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.147010046897523 41.410384849841854),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2868,3095252,1508,Av de Vallcarca - Viaducte de Vallcarca,Av. Vallcarca/Viaducte de Vallcarca,0,,"Av Vallcarca, 118",Barcelona,Gràcia,Avinguda de Vallcarca,16,292.37867,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1443328899139558 41.412054652750726),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2867,3095252,478,Av Vallcarca - Hospital HM Delfos,Av. Vallcarca/Gustavo Bécquer,0,,"Av Vallcarca, 158-164",Barcelona,Gràcia,Avinguda de Vallcarca,17,279.55339,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1431185625027287 41.41401037760721),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2866,3095252,47,Parc Sanitari Pere Virgili,Av. Vallcarca/Capellades,0,,"Av Vallcarca, 198",Barcelona,Gràcia,Avinguda de Vallcarca,18,270.34317,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1419292118493005 41.416266549436905),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2865,3095252,1542,Av Vallcarca - Capellades,Av. Vallcarca/Capellades,0,,"Av Vallcarca, 246",Barcelona,Gràcia,Avinguda de Vallcarca,19,331.97166,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1409205541870073 41.41911094381833),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2864,3095252,1372,Pg Vall d'Hebron - Patronat Ribes,Pg. Vall d'Hebron/Patronat Ribes,0,,"Pg. Vall d'Hebron, 96-118",Barcelona,Horta-Guinardó,Passeig de la Vall d'hebron,20,370.57563,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.141292603794951 41.422340615703625),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2863,3095252,1252,Mercat Vall d'Hebron,Pg. Vall d'Hebron/Basses d'Horta,0,,"Pg. Vall d'Hebron, 138",Barcelona,Horta-Guinardó,Passeig de la Vall d'hebron,21,346.57255,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1429081604393576 41.425199436126306),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2862,3095252,48,Palau d'Esports Vall d'Hebron,Pg. Vall d'Hebron-P.Esports/Pare Mariana,0,,"Pg. Vall d'Hebron, 162-176",Barcelona,Horta-Guinardó,Passeig de la Vall d'hebron,22,320.18649,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1441653264898766 41.42791991234202),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2861,3095252,704,Parc de la Vall d'Hebron,Pg. Vall d'Hebrón/Joan de Mena,43,Vall d'Hebron,"Pg. Vall d'Hebron, 206",Barcelona,Horta-Guinardó,Passeig de la Vall d'hebron,23,398.27741,0,0,1,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1457284516205744 41.43131227844917),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2860,3095252,614,Pg Vall d'Hebron - Av Can Marcet,Pg. Vall d'Hebron/Col·legi Salesians,100,Mundet,"Pg. V. Hebron, 246-248",Barcelona,Horta-Guinardó,Passeig de la Vall d'hebron,24,531.6709,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1483450426991197 41.43562485256314),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-285f,3095252,1427,Pg Vall d'Hebron - Ctra d'Horta,Pg. Vall d'Hebron/Ctra. d'Horta,0,,"Pg.Vall d'Hebron, 274-278",Barcelona,Horta-Guinardó,Passeig de la Vall d'hebron,25,486.27341,0,0,1,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.153169290700441 41.43797383990189),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-285e,3095252,1440,Pg Vall d'Hebron - Scala Dei,Pg. Vall d'Hebron/Scala dei,0,,"Pg. Vall d'Hebron, 300-362",Barcelona,Horta-Guinardó,Passeig de la Vall d'hebron,26,404.76,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1577677829148327 41.43908790639849),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-285d,3095252,2728,Pl Karl Marx - Ronda Guineueta Vella,Karl Marx/Favència ,0,,Karl Marx  s/n,Barcelona,Nou Barris,Plaça de Karl Marx,27,565.0585,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.16322595230322 41.44052339427959),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-285c,3095252,231,Ronda Guineueta Vella - Antonio Machado,Rda. Guineueta Vella/Ctra. Alta Roquetes,0,,"Rda. Guineueta Vella, 4",Barcelona,Nou Barris,Ronda de la Guineueta Vella,28,157.20795,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1620560642655713 41.44153677602143),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-285b,3095252,2585,Ronda Guineueta Vella - Juan Ramón Jiménez,Rda. Guineueta Vella/Juan Ramón Jiménez,0,,"Rda. Guineueta Vella, 18",Barcelona,Nou Barris,Ronda de la Guineueta Vella,29,192.58855,0,0,1,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.162304949725017 41.44285533249289),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-285a,3095252,24,Ronda Guineueta Vella - Barri Canyelles,Rda. Guineueta Vella,0,,"Guineueta Vella, 40-46",Barcelona,Nou Barris,Ronda de la Guineueta Vella,30,347.19531,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1652189855300423 41.44432545936974),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2859,3095252,25,Ronda Guineueta Vella - Escola Deià,Rda. Guineueta Vella/Ignasi Agustí,0,,"Guineueta Vella, 62",Barcelona,Nou Barris,Ronda de la Guineueta Vella,31,232.16186,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1677873525065485 41.444835445214544),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2858,3095252,20,Antonio Machado - Artesania,Antonio Machado/Artesania,0,,"Antonio Machado, s/n",Barcelona,Nou Barris,Carrer d'Antonio Machado,32,288.20356,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1708213862666947 41.44438503212881),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2857,3095252,497,Alcàntara - Garigliano,Alcàntara/Garigliano,0,,"Alcántara, 6",Barcelona,Nou Barris,Carrer d'Alcántara,33,190.99903,0,0,0,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.172429852871534 41.44552125096278),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2856,3095252,17,Les Torres - Mina de la Ciutat,Les Torres/Artesania,0,,"Torres, 98-104",Barcelona,Nou Barris,Carrer de Torres,34,225.45197,0,1,1,2841,27,27,Estació de Sants / Roquetes,0270,1,27-27,Estació de Sants,Roquetes,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.171609650166558 41.44665153645408),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2855,3236159,17,Les Torres - Mina de la Ciutat,Les Torres/Artesania,0,,"Torres, 98-104",Barcelona,Nou Barris,Carrer de Torres,1,0,1,0,1,2841,27,27,Estació de Sants / Roquetes,0271,1,27-27,Roquetes,Estació de Sants,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.171609650166558 41.44665153645408),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2854,3236159,1174,Artesania - Antonio Machado,Artesania/Antonio Machado,0,,"Artesania, 65-79",Barcelona,Nou Barris,Carrer de l'Artesania,2,181.52742,0,0,0,2841,27,27,Estació de Sants / Roquetes,0271,1,27-27,Roquetes,Estació de Sants,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1709699347345923 41.44516715457104),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2853,3236159,2269,Via Favència - Barri Canyelles,Via Favència/Barri Canyelles,0,,"Via Favència, 73-75",Barcelona,Nou Barris,Via Favència,3,345.8503,0,0,0,2841,27,27,Estació de Sants / Roquetes,0271,1,27-27,Roquetes,Estació de Sants,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1695976045437453 41.442964607526505),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2852,3236159,2260,Metro Canyelles,Favència/Caçador,0,,"Via Favència, 41-47",Barcelona,Nou Barris,Via Favència,4,259.83723,0,0,0,2841,27,27,Estació de Sants / Roquetes,0271,1,27-27,Roquetes,Estació de Sants,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.166796127385769 41.44194937835446),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2851,3236159,2261,Via Favència - Pl Karl Marx,Via Favència/Pl. Karl Marx,0,,"Via Favència, 5-7",Barcelona,Nou Barris,Via Favència,5,312.51091,0,0,0,2841,27,27,Estació de Sants / Roquetes,0271,1,27-27,Roquetes,Estació de Sants,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1634414981988503 41.440732364531776),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2850,3236159,232,Pl Karl Marx - Pg  Vall d'Hebron,Pl. Karl Marx/Pg. Vall d'Hebron,0,,"Pl. Karl Marx, 1-3",Barcelona,Horta-Guinardó,Plaça de Karl Marx,6,149.39523,0,0,0,2841,27,27,Estació de Sants / Roquetes,0271,1,27-27,Roquetes,Estació de Sants,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1617206930546065 41.440677123792),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-284f,3236159,1441,Pg Vall d'Hebron - Cementiri d'Horta,Pg. Vall d'Hebron/Scala dei,0,,"Pg. Vall d'Hebron, 245",Barcelona,Horta-Guinardó,Passeig de la Vall d'hebron,7,313.48183,0,0,1,2841,27,27,Estació de Sants / Roquetes,0271,1,27-27,Roquetes,Estació de Sants,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.158333263543861 41.43971896856284),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-284e,3236159,607,Pg Vall d'Hebron - Velòdrom,Pg. Vall d'Hebron/Pg. Castanyers,0,,"Pg. Vall d'Hebron, 185-201",Barcelona,Horta-Guinardó,Passeig de la Vall d'hebron,8,773.7554,0,0,0,2841,27,27,Estació de Sants / Roquetes,0271,1,27-27,Roquetes,Estació de Sants,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1497353893209006 41.43718984308945),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-284d,3236159,1148,Pg Vall d'Hebron - Mundet,Pg. Vall d'Hebron/Camí Sant Cebrià,100,Mundet,"Pg. Vall d'Hebron, 171-181",Barcelona,Horta-Guinardó,Passeig de la Vall d'hebron,9,329.71254,0,0,0,2841,27,27,Estació de Sants / Roquetes,0271,1,27-27,Roquetes,Estació de Sants,Estació de Sants / Roquetes,2,TB,1,Convencionals,14,27,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1470396487615755 41.43503341875671),1
